City,Region,Population,link,Country,Capital City,Capital Population
Jinotega,Jinotega,51000,https://www.worlddata.info/america/nicaragua/index.php,Nicaragua,Managua,1033622
Bluefields,Atlántico Sur,44000,https://www.worlddata.info/america/nicaragua/index.php,Nicaragua,Managua,1033622
Diriamba,Carazo,35000,https://www.worlddata.info/america/nicaragua/index.php,Nicaragua,Managua,1033622
Ocotal,Nueva Segovia,34000,https://www.worlddata.info/america/nicaragua/index.php,Nicaragua,Managua,1033622
Puerto Cabezas,Atlántico Norte (RAAN),34000,https://www.worlddata.info/america/nicaragua/index.php,Nicaragua,Managua,1033622
Chichigalpa,Chinandega,33000,https://www.worlddata.info/america/nicaragua/index.php,Nicaragua,Managua,1033622
Rivas,Rivas,30000,https://www.worlddata.info/america/nicaragua/index.php,Nicaragua,Managua,1033622
San Rafael del Sur,Managua,30000,https://www.worlddata.info/america/nicaragua/index.php,Nicaragua,Managua,1033622
Jinotepe,Carazo,30000,https://www.worlddata.info/america/nicaragua/index.php,Nicaragua,Managua,1033622
Boaco,Boaco,29000,https://www.worlddata.info/america/nicaragua/index.php,Nicaragua,Managua,1033622
Nagarote,León,26000,https://www.worlddata.info/america/nicaragua/index.php,Nicaragua,Managua,1033622
Jalapa,Nueva Segovia,24000,https://www.worlddata.info/america/nicaragua/index.php,Nicaragua,Managua,1033622
La Paz Centro,León,23000,https://www.worlddata.info/america/nicaragua/index.php,Nicaragua,Managua,1033622
San Marcos,Carazo,23000,https://www.worlddata.info/america/nicaragua/index.php,Nicaragua,Managua,1033622
Masatepe,Masaya,21000,https://www.worlddata.info/america/nicaragua/index.php,Nicaragua,Managua,1033622
Somoto,Madriz,20000,https://www.worlddata.info/america/nicaragua/index.php,Nicaragua,Managua,1033622
San Carlos,Río San Juan,13000,https://www.worlddata.info/america/nicaragua/index.php,Nicaragua,Managua,1033622
Panama City,Panamá,482000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
San Miguelito,Panamá,370000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Tocumen,Panamá,89000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
David,Chiriquí,83000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Arraiján,Panamá,77000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Las Cumbres,Panamá,69000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
La Chorrera,Panamá,61000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Pacora,Panamá,56000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Santiago de Veraguas,Veraguas,45000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Chitré,Herrera,44000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Vista Alegre,Panamá,42000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Colón,Colón,41000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Cativá,Colón,30000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Changuinola,Bocas del Toro,23000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Puerto Armuelles,Chiriquí,19000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Aguadulce,Coclé,17000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
La Concepción,Chiriquí,17000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Pedregal,Chiriquí,16000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Bocas del Toro,Bocas del Toro,13000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Penonomé,Coclé,12000,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Unión Chocó,Emberá,9500,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Las Tablas,Los Santos,8570,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
La Palma,Darién,1850,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Kusapín,Ngöbe-Buglé,1290,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
El Porvenir,Guna Yala,10,https://www.worlddata.info/america/panama/index.php,Panama,Panama City,481993
Asunción,Asunción,525000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Ciudad del Este,Alto Paraná,321000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
San Lorenzo,Central,228000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Capiatá,Central,199000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Lambaré,Central,126000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Fernando de la Mora,Central,120000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Limpio,Central,96000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Nemby,Central,95000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Pedro Juan Caballero,Amambay,75000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Encarnación,Itapúa,75000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Colonia Mariano Roque Alonso,Central,72000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Villa Hayes,Presidente Hayes,57000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Caaguazú,Caaguazú,55000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Coronel Oviedo,Caaguazú,51000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Concepción,Concepción,48000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Villarrica,Guairá,41000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Pilar,Ñeembucú,29000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Caazapá,Caazapá,24000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Caacupé,Cordillera,22000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
San Juan Bautista,Misiones,17000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Areguá,Central,11000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Paraguarí,Paraguarí,10000,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
San Pedro de Ycuamandiyú,San Pedro,9360,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Filadelfia,Boquerón,8050,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Salto del Guairá,Canindeyú,7390,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Fuerte Olimpo,Alto Paraguay,2480,https://www.worlddata.info/america/paraguay/index.php,Paraguay,Asunción,525252
Lima,Lima,9752000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Arequipa,Arequipa,841000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Callao,Callao,813000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Trujillo,La Libertad,747000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Chiclayo,Lambayeque,577000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Iquitos,Loreto,438000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Huancayo,Junín,377000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Piura,Piura,325000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Chimbote,Ancash,317000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Cusco,Cusco,312000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Pucallpa,Ucayali,311000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Tacna,Tacna,280000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Ica,Ica,247000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Juliaca,Puno,246000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Sullana,Piura,161000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Huánuco,Huanuco,148000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Ayacucho,Ayacucho,140000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Cajamarca,Cajamarca,135000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Puno,Puno,117000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Tumbes,Tumbes,109000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Huaraz,Ancash,87000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Cerro de Pasco,Pasco,79000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Abancay,Apurímac,55000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Huacho,Lima,55000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Moquegua,Moquegua,55000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Moyobamba,San Martín,44000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Huancavelica,Huancavelica,42000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Puerto Maldonado,Madre de Dios,38000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
Chachapoyas,Amazonas,20000,https://www.worlddata.info/america/peru/index.php,Peru,Lima,9751717
San Juan,Metro,337000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Bayamón,Metro,180000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Carolina,Metro,154000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Ponce,South,141000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Caguas,East,130000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Guaynabo,Metro,81000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Mayagüez,West,79000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Trujillo Alto,Metro,54000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Arecibo,North,49000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Fajardo,East,34000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Levittown,Metro,30000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Vega Baja,North,29000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Cataño,Metro,28000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Barceloneta,North,22000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Guayama,South,22000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Humacao,East,20000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Yauco,West,20000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Adjuntas,Central,19000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Cayey,Central,18000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Manatí,North,16000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Aguadilla,West,16000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Río Grande,East,13000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Dorado,North,13000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Isabela,West,13000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
San Germán,West,12000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Vega Alta,North,12000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Coamo,South,12000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
Hormigueros,West,12000,https://www.worlddata.info/america/puerto-rico/index.php,Puerto Rico,San Juan,337288
,,,https://www.worlddata.info/america/saint-barthelemy/index.php,Saint Barthelemy,Gustavia,2300
Basseterre,Saint Kitts,14000,https://www.worlddata.info/america/stkitts-nevis/index.php,Saint Kitts and Nevis,Basseterre,14000
Fig Tree,Nevis,2920,https://www.worlddata.info/america/stkitts-nevis/index.php,Saint Kitts and Nevis,Basseterre,14000
Market Shop,Nevis,2570,https://www.worlddata.info/america/stkitts-nevis/index.php,Saint Kitts and Nevis,Basseterre,14000
Saint Paul’s,Saint Kitts,2460,https://www.worlddata.info/america/stkitts-nevis/index.php,Saint Kitts and Nevis,Basseterre,14000
Middle Island,Saint Kitts,2330,https://www.worlddata.info/america/stkitts-nevis/index.php,Saint Kitts and Nevis,Basseterre,14000
Nicola Town,Saint Kitts,2060,https://www.worlddata.info/america/stkitts-nevis/index.php,Saint Kitts and Nevis,Basseterre,14000
Trinity,Saint Kitts,1690,https://www.worlddata.info/america/stkitts-nevis/index.php,Saint Kitts and Nevis,Basseterre,14000
Charlestown,Nevis,1540,https://www.worlddata.info/america/stkitts-nevis/index.php,Saint Kitts and Nevis,Basseterre,14000
Cayon,Saint Kitts,788,https://www.worlddata.info/america/stkitts-nevis/index.php,Saint Kitts and Nevis,Basseterre,14000
Sandy Point Town,Saint Kitts,780,https://www.worlddata.info/america/stkitts-nevis/index.php,Saint Kitts and Nevis,Basseterre,14000
Monkey Hill,Saint Kitts,592,https://www.worlddata.info/america/stkitts-nevis/index.php,Saint Kitts and Nevis,Basseterre,14000
Dieppe Bay Town,Saint Kitts,592,https://www.worlddata.info/america/stkitts-nevis/index.php,Saint Kitts and Nevis,Basseterre,14000
Newcastle,Nevis,493,https://www.worlddata.info/america/stkitts-nevis/index.php,Saint Kitts and Nevis,Basseterre,14000
Cotton Ground,Nevis,381,https://www.worlddata.info/america/stkitts-nevis/index.php,Saint Kitts and Nevis,Basseterre,14000
Castries,,70000,https://www.worlddata.info/america/saint-lucia/index.php,Saint Lucia,Castries,70000
Bisée,,13000,https://www.worlddata.info/america/saint-lucia/index.php,Saint Lucia,Castries,70000
Vieux Fort,,4570,https://www.worlddata.info/america/saint-lucia/index.php,Saint Lucia,Castries,70000
Micoud,,3410,https://www.worlddata.info/america/saint-lucia/index.php,Saint Lucia,Castries,70000
Soufrière,,2920,https://www.worlddata.info/america/saint-lucia/index.php,Saint Lucia,Castries,70000
Dennery,,2870,https://www.worlddata.info/america/saint-lucia/index.php,Saint Lucia,Castries,70000
Gros Islet,,2360,https://www.worlddata.info/america/saint-lucia/index.php,Saint Lucia,Castries,70000
Praslin,,1910,https://www.worlddata.info/america/saint-lucia/index.php,Saint Lucia,Castries,70000
Canaries,,1860,https://www.worlddata.info/america/saint-lucia/index.php,Saint Lucia,Castries,70000
Anse La Raye,,1260,https://www.worlddata.info/america/saint-lucia/index.php,Saint Lucia,Castries,70000
Laborie,,1130,https://www.worlddata.info/america/saint-lucia/index.php,Saint Lucia,Castries,70000
Choiseul,,346,https://www.worlddata.info/america/saint-lucia/index.php,Saint Lucia,Castries,70000
,,,https://www.worlddata.info/america/saint-martin/index.php,Saint Martin,Marigot,5700
Saint-Pierre,Saint-Pierre,5420,https://www.worlddata.info/america/stpierre-miquelon/index.php,Saint Pierre and Miquelon,Saint-Pierre,5415
Miquelon,Miquelon-Langlade,1140,https://www.worlddata.info/america/stpierre-miquelon/index.php,Saint Pierre and Miquelon,Saint-Pierre,5415
Kingstown,Saint George,17000,https://www.worlddata.info/america/stvincent-grenadines/index.php,Saint Vincent and the Grenadines,Kingstown,16500
Georgetown,Charlotte,1680,https://www.worlddata.info/america/stvincent-grenadines/index.php,Saint Vincent and the Grenadines,Kingstown,16500
